ID_Vente,ID_Client,ID_Produit,Date,ID_Canal,Quantite,Montant_TTC
25349,4586,47,2023-11-19,2,1,141.8
25351,4491,217,2024-06-13,1,4,9538.51
25358,3474,72,2023-02-02,1,2,6518.33
25360,715,151,2024-05-11,2,4,653.95
25364,1949,202,2024-02-12,1,2,870.17
25366,4871,4,2023-12-27,1,2,6156.24
25367,1422,207,2023-12-12,1,4,723.26
25369,4626,272,2023-08-10,1,1,8922.47
25370,1474,193,2024-02-28,2,4,1741.73
25371,3448,178,2024-03-09,2,4,1765.01
25377,1307,4,2024-11-07,3,4,12312.48
25378,59,112,2024-08-22,2,2,1564.87
25384,157,170,2023-10-30,3,1,2154.28
25385,4168,224,2023-12-18,2,1,1891.14
25391,1813,269,2024-04-25,1,4,4858.03
25396,313,150,2024-06-23,3,4,32015.66
25398,2098,134,2024-04-02,2,1,1373.14
25399,4602,168,2023-06-04,1,3,1595.95
25402,3302,7,2023-06-05,2,3,926.1
25403,2456,39,2023-06-17,1,2,722.95
25404,2048,166,2024-06-10,3,4,1401.22
25409,2058,191,2024-12-23,3,4,12786.38
25412,4315,167,2023-09-20,2,1,1019.63
25415,2770,55,2024-12-02,2,4,686.83
25416,3031,224,2024-04-16,1,2,3782.28
25425,1767,20,2024-02-26,1,3,3954.46
25427,3071,62,2024-04-19,1,2,1482.74
25428,3333,130,2024-08-01,3,2,2061.31
25430,4498,145,2024-08-19,2,3,955.94
25431,463,192,2023-10-02,3,1,340.94
25437,3465,300,2023-02-24,3,2,17074.27
25441,3273,47,2023-05-15,1,3,425.41
25442,2814,253,2024-11-19,3,2,8626.66
25443,1587,17,2023-03-20,1,3,1334.27
25444,1581,1,2024-11-03,2,4,4890.24
25445,2201,289,2024-10-04,3,1,199.88
25446,3104,78,2024-08-26,1,1,765.52
25448,1880,251,2023-06-19,1,3,10291.61
25451,4476,183,2023-07-09,2,3,25287.55
25453,900,98,2023-05-22,1,3,8401.79
25454,2279,203,2023-04-17,3,2,2044.92
25456,327,200,2024-11-06,3,2,15640.1
25457,4126,1,2024-11-18,1,1,1222.56
25464,3175,189,2023-01-30,3,3,3991.93
25467,993,30,2023-05-16,2,1,6433.86
25469,841,92,2023-12-22,1,4,10130.88
25474,2450,190,2024-12-28,1,4,17834.78
25475,2509,277,2024-10-05,3,2,13292.18
25477,1615,260,2023-01-06,1,2,19012.25
25478,733,241,2023-02-01,1,2,2512.87
25484,3861,85,2024-01-27,1,4,20898.72
25487,3563,184,2023-04-13,2,2,7438.78
25490,3663,6,2023-11-18,2,1,458.16
25492,1625,3,2023-05-22,3,3,1088.21
25493,1954,93,2023-11-26,1,3,742.21
25494,3426,291,2023-12-02,1,4,649.25
25496,324,55,2024-04-16,1,1,171.71
25499,3358,11,2023-10-02,2,4,1044.96
25503,45,85,2024-11-29,2,3,15674.04
25509,73,195,2023-07-15,2,1,140.65
25512,2510,37,2024-03-14,1,4,2145.12
25514,4016,148,2023-06-27,2,3,500.69
25517,3666,200,2023-02-28,1,2,15640.1
25518,2346,65,2024-11-01,1,4,1606.66
25519,1836,170,2024-03-31,1,2,4308.55
25521,3466,286,2024-12-13,2,1,956.72
25522,3925,33,2023-03-04,3,3,1195.7
25523,1350,114,2023-03-06,2,3,17675.53
25525,808,126,2024-04-21,3,3,797.54
25526,1752,70,2024-04-17,2,2,12256.25
25535,301,144,2023-11-12,2,1,1873.13
25537,2385,39,2023-11-16,2,3,1084.43
25539,192,224,2024-03-27,2,4,7564.56
25541,190,270,2023-03-24,1,4,1258.42
25545,4545,242,2024-12-25,2,1,463.03
25546,1062,115,2023-03-21,1,4,5340.1
25549,248,110,2024-05-24,2,1,419.24
25555,1571,264,2024-11-07,2,2,6729.17
25556,895,177,2024-10-24,1,1,398.51
25559,1037,110,2023-07-23,2,1,419.24
25564,1658,122,2024-03-28,3,1,1207.79
25565,2239,291,2023-01-03,1,1,162.31
25566,1147,114,2023-11-14,3,1,5891.84
25571,203,51,2023-11-15,1,3,1649.34
25572,973,122,2023-07-08,2,4,4831.15
25573,253,110,2024-03-08,3,2,838.49
25575,4954,52,2024-12-17,1,4,250.37
25577,4244,219,2023-08-25,3,3,3721.57
25578,3661,275,2024-10-06,2,1,3554.83
25579,1205,291,2023-07-09,1,3,486.94
25581,259,21,2024-11-12,3,4,7942.13
25584,3529,132,2023-04-18,3,2,1597.03
25585,3985,56,2024-09-06,3,3,1642.57
25586,692,133,2023-03-08,3,1,220.26
25587,3614,180,2023-07-08,2,2,971.71
25592,3854,52,2023-05-18,1,2,125.18
25594,1566,299,2023-08-31,3,4,5630.02
25595,584,111,2023-10-13,2,2,18280.7
25596,520,110,2023-11-15,2,3,1257.73
25598,1182,256,2023-04-23,2,4,1217.62
25600,2575,93,2023-07-18,3,1,247.4
25604,3427,91,2023-12-31,3,3,7254.97
25605,4186,196,2024-07-08,3,4,3832.56
25613,4613,298,2024-11-03,1,4,1411.73
25614,951,28,2024-11-17,2,2,10075.82
25615,1028,220,2023-10-30,2,3,19067.83
25617,1770,155,2024-04-22,1,1,5330.59
25618,4563,18,2024-12-25,2,4,2195.52
25620,1871,7,2023-11-17,2,4,1234.8
25621,3394,68,2023-04-12,2,3,3207.24
25622,4224,263,2023-03-12,3,3,22731.19
25623,605,237,2023-09-03,1,1,2269.01
25624,2617,269,2024-05-18,3,2,2429.02
25627,3865,118,2024-10-17,2,1,421.45
25629,2796,123,2023-10-03,1,1,1165.66
25632,1331,243,2023-10-15,2,4,897.5
25637,519,283,2024-05-06,1,1,215.62
25640,4712,138,2024-04-08,1,2,442.27
25641,2289,240,2023-05-24,3,1,3372.14
25643,3231,20,2023-09-21,1,3,3954.46
25646,3273,198,2023-06-30,1,2,18293.45
25647,2900,163,2024-04-01,1,3,6183.18
25650,1905,113,2024-12-03,3,3,9374.33
25652,82,173,2023-02-05,2,4,842.11
25653,4816,237,2024-01-19,1,3,6807.02
25657,2648,198,2023-04-05,3,1,9146.72
25658,4411,131,2024-04-30,3,4,1562.3
25663,412,122,2024-11-30,3,2,2415.58
25664,375,132,2023-07-24,3,4,3194.06
25665,855,24,2024-09-25,2,1,3747.49
25667,2820,40,2023-11-15,1,4,1732.37
25669,519,210,2023-04-27,1,3,9842.62
25673,723,272,2023-04-25,2,2,17844.94
25676,2741,127,2023-06-03,1,3,2760.08
25678,4919,253,2023-12-21,3,2,8626.66
25680,547,49,2023-11-30,1,2,2642.42
25681,1901,76,2024-03-23,1,2,14700.19
25684,2719,125,2023-09-13,3,2,7304.62
25688,2067,32,2024-01-31,1,3,2396.02
25699,2129,161,2024-05-02,3,1,1328.1
25700,1649,106,2024-10-30,2,2,4001.74
25704,1703,10,2023-07-24,3,1,415.51
25708,4520,85,2024-05-25,3,3,15674.04
25709,2495,76,2023-10-18,2,1,7350.1
25710,623,39,2024-04-21,1,2,722.95
25712,1927,13,2024-08-02,1,1,501.19
25714,133,89,2024-05-26,2,1,578.63
25722,3608,192,2023-11-25,2,3,1022.83
25723,1623,73,2023-08-13,3,3,4606.13
25724,3556,107,2023-06-30,3,3,3708.5
25725,489,286,2024-04-10,3,3,2870.17
25726,4221,280,2024-04-11,2,4,600.77
25727,2653,65,2023-10-17,3,1,401.66
25728,2574,190,2023-12-13,1,4,17834.78
25731,463,136,2023-08-08,1,3,2976.3
25738,418,235,2024-09-07,3,3,255.28
25742,745,29,2024-03-17,2,4,28438.75
25744,946,27,2023-04-15,1,1,802.04
25745,1374,72,2023-08-05,3,3,9777.49
25746,1929,102,2024-11-16,3,1,1621.78
25747,655,212,2023-10-02,3,2,4676.06
25748,2874,267,2023-03-04,3,4,677.76
25751,439,223,2023-11-23,2,2,611.64
25752,2409,137,2024-02-17,3,3,672.55
25754,4774,279,2024-03-03,1,2,1811.33
25756,1394,234,2023-06-22,1,4,14459.86
25757,1433,79,2024-11-13,2,2,3668.54
25760,1049,277,2023-04-01,1,2,13292.18
25761,1597,224,2024-11-27,3,4,7564.56
25762,313,40,2023-02-15,2,4,1732.37
25764,775,51,2023-11-27,2,2,1099.56
25765,4281,116,2024-11-12,3,3,22895.06
25767,4425,137,2023-11-02,3,3,672.55
25769,2936,192,2023-12-13,2,3,1022.83
25770,1211,42,2023-08-11,3,2,2424.86
25771,4951,72,2024-03-29,3,2,6518.33
25775,3086,45,2023-03-24,2,2,2423.42
25780,1613,136,2023-08-13,1,1,992.1
25782,729,255,2024-05-02,3,3,8450.78
25784,595,193,2023-08-18,3,2,870.86
25785,2413,129,2023-11-02,1,1,2829.88
25786,226,55,2024-02-10,3,3,515.12
25787,1867,84,2023-05-02,2,4,1681.15
25791,1825,90,2024-04-15,2,1,1092.28
25793,3792,100,2024-09-03,2,4,10915.78
25794,2680,28,2023-02-15,3,4,20151.65
25803,1448,198,2024-10-14,1,1,9146.72
25808,3226,160,2023-07-27,3,2,1114.37
25812,528,186,2023-02-15,1,3,2967.77
25814,4263,113,2024-06-21,3,1,3124.78
25815,3287,4,2023-10-29,3,1,3078.12
25816,3616,144,2023-06-20,2,1,1873.13
25818,276,228,2023-01-09,1,1,2838.2
25819,3995,211,2023-06-08,2,4,9779.81
25823,4833,106,2024-06-24,1,4,8003.47
25827,2650,197,2023-04-06,3,1,326.48
25828,2620,135,2024-08-21,2,4,9421.06
25829,4492,66,2024-08-12,1,1,2156.96
25832,3656,62,2023-11-16,2,1,741.37
25834,175,152,2024-07-09,3,1,3332.83
25835,1930,99,2024-12-05,2,2,2483.78
25838,4652,202,2023-03-16,1,3,1305.25
25843,1250,240,2024-10-06,3,2,6744.29
25844,3993,157,2024-08-03,2,3,5607.0
25845,4155,241,2023-10-17,3,4,5025.74
25846,2891,90,2024-08-05,3,1,1092.28
25847,4029,7,2024-12-25,3,1,308.7
25848,4808,111,2023-12-25,1,4,36561.41
25849,1392,215,2023-08-19,3,1,79.5
25854,702,137,2024-09-14,2,3,672.55
25855,2527,2,2023-06-08,3,4,6380.59
25856,3688,7,2023-04-28,3,1,308.7
25857,4946,5,2024-04-27,2,4,1311.22
25861,2969,243,2024-04-04,2,1,224.38
25862,4985,74,2024-07-20,3,1,273.31
25863,1328,75,2023-01-08,1,4,15639.79
25866,4357,289,2023-07-12,3,4,799.54
25867,1287,29,2024-03-22,3,2,14219.38
25870,2282,223,2024-10-24,2,4,1223.28
25871,1888,49,2024-11-13,3,2,2642.42
25876,1474,68,2024-08-08,1,2,2138.16
25877,3,5,2024-03-18,2,2,655.61
25878,4204,254,2024-07-08,1,2,10681.13
25879,1517,190,2024-05-18,2,2,8917.39
25887,3283,249,2023-01-02,2,3,11900.23
25889,3354,41,2024-12-29,3,2,786.91
25891,4370,61,2023-02-17,1,1,299.56
25893,2968,46,2023-02-13,2,1,108.13
25894,3513,29,2023-02-18,3,3,21329.06
25900,3680,247,2024-12-22,1,1,790.22
25904,3437,119,2024-11-22,1,3,4258.66
25906,2571,155,2023-07-22,2,1,5330.59
25907,3327,294,2024-10-24,2,4,2608.99
25908,4822,151,2024-04-03,3,4,653.95
25910,4411,249,2023-10-19,1,4,15866.98
25913,8,291,2024-09-07,2,3,486.94
25915,2568,107,2024-11-05,3,4,4944.67
25916,2681,63,2023-12-11,1,2,648.72
25917,1539,132,2024-04-09,3,4,3194.06
25925,3754,154,2023-01-17,3,2,618.41
25926,1068,260,2023-08-26,2,3,28518.37
25932,1723,205,2023-10-10,2,2,1191.48
25933,3404,255,2024-09-10,3,3,8450.78
25936,4152,9,2023-12-04,3,2,206.3
25938,3911,198,2024-03-06,1,4,36586.9
25939,3644,254,2024-08-28,2,4,21362.26
25940,4939,41,2024-02-24,2,1,393.46
25943,1023,157,2024-05-02,3,3,5607.0
25944,3885,66,2023-02-06,1,4,8627.86
25945,1654,56,2023-07-05,1,4,2190.1
25947,4664,110,2024-11-24,3,3,1257.73
25948,2773,206,2023-07-02,3,3,13529.16
25951,4743,235,2023-09-28,2,1,85.09
25952,1424,234,2023-10-06,2,1,3614.96
25954,1264,249,2023-07-30,2,4,15866.98
25955,895,79,2024-11-05,3,1,1834.27
25956,4405,138,2023-05-23,3,3,663.41
25957,2709,107,2024-07-22,3,3,3708.5
25959,3871,58,2023-03-09,2,1,6148.0
25963,4929,47,2023-09-14,1,4,567.22
25964,3506,122,2023-10-06,1,1,1207.79
25968,3475,160,2024-06-03,1,3,1671.55
25970,4587,102,2023-09-16,1,3,4865.33
25972,2591,284,2023-05-09,2,3,23961.13
25975,2369,183,2024-09-02,2,1,8429.18
25976,2067,58,2024-05-27,2,1,6148.0
25977,394,246,2024-11-03,2,4,1978.9
25982,3901,6,2024-10-12,1,2,916.32
25985,2065,147,2023-06-06,1,4,1485.12
25988,479,179,2023-09-02,1,2,2068.15
25989,1520,80,2023-05-16,3,1,557.18
25990,3597,131,2023-07-12,1,3,1171.73
25992,4865,146,2023-11-12,3,3,24416.6
25993,2787,201,2023-03-17,2,2,6292.49
25994,3068,262,2024-10-06,3,1,3436.44
25995,3955,9,2023-01-31,3,3,309.46
25997,2832,242,2023-06-03,1,4,1852.13
25998,3419,154,2024-11-28,1,3,927.61
26003,2069,130,2023-01-15,2,3,3091.97
26004,4135,147,2024-07-14,2,3,1113.84
26005,1028,26,2024-01-18,2,4,1847.33
26009,2607,293,2024-12-01,1,2,2471.16
26015,1389,271,2023-07-03,2,2,5652.46
26016,3215,220,2023-12-08,1,1,6355.94
26022,2239,176,2024-10-21,3,4,1800.38
26023,3307,160,2023-02-20,1,1,557.18
26024,4430,297,2024-08-19,3,4,1354.42
26025,1740,279,2023-10-16,3,3,2716.99
26027,4763,294,2023-10-13,1,4,2608.99
26028,2933,269,2023-11-28,1,1,1214.51
26030,3267,97,2024-09-26,2,2,6023.26
26031,1485,127,2024-11-04,1,3,2760.08
26032,623,168,2023-10-24,2,2,1063.97
26033,4061,38,2024-04-19,1,2,18572.9
26034,4812,73,2023-10-06,3,3,4606.13
26039,2647,219,2023-09-08,3,3,3721.57
26040,3892,298,2024-09-09,1,4,1411.73
26042,2032,224,2023-04-21,3,3,5673.42
26044,4381,218,2024-11-23,3,1,215.69
26045,457,204,2023-11-30,2,2,179.14
26048,1931,168,2023-02-08,3,4,2127.94
26050,3429,75,2023-03-12,2,3,11729.84
26053,1666,220,2024-03-30,1,4,25423.78
26055,1482,259,2023-05-23,2,3,3329.86
26061,4961,288,2024-01-23,3,4,1650.14
26063,1081,85,2024-06-04,3,1,5224.68
26064,2314,283,2024-02-22,2,3,646.85
26065,871,176,2024-11-05,2,2,900.19
26067,4500,116,2024-03-06,2,3,22895.06
26068,1094,219,2024-11-22,1,3,3721.57
26069,3616,219,2024-03-04,1,3,3721.57
26071,4851,207,2023-11-06,1,4,723.26
26072,354,258,2024-12-30,3,3,7140.53
26075,772,63,2024-08-28,2,2,648.72
26076,4538,271,2024-09-16,3,1,2826.23
26077,925,139,2023-08-11,3,1,327.23
26084,165,248,2023-05-25,2,1,863.04
26085,4348,93,2024-01-07,2,3,742.21
26086,1164,182,2024-01-20,3,4,568.99
26089,3007,86,2023-11-16,2,2,1335.98
26092,2752,53,2024-11-13,3,1,882.84
26093,3099,74,2024-10-07,1,1,273.31
26096,3924,28,2024-07-08,1,4,20151.65
26097,1868,151,2023-02-05,2,2,326.98
26100,1652,181,2023-12-05,2,2,7663.51
26102,3973,185,2024-05-22,3,4,1017.41
26103,2023,37,2024-11-22,2,4,2145.12
26104,3196,116,2023-10-29,3,3,22895.06
26105,1463,269,2023-06-30,2,1,1214.51
26106,3959,130,2024-08-27,2,2,2061.31
26108,4880,113,2023-11-15,2,2,6249.55
26110,3504,300,2024-01-17,1,3,25611.41
26112,2814,195,2024-01-10,2,3,421.96
26116,3496,197,2023-11-17,1,1,326.48
26117,4690,101,2023-11-11,2,4,648.14
26119,1767,129,2023-11-20,2,4,11319.5
26120,48,207,2023-08-30,2,2,361.63
26122,565,135,2024-11-27,1,4,9421.06
26124,2708,53,2024-06-24,3,4,3531.36
26125,1451,25,2023-05-24,3,4,2313.94
26126,733,46,2024-01-27,3,4,432.53
26127,4170,157,2024-06-10,1,4,7476.0
26130,178,20,2023-12-04,1,4,5272.61
26136,198,153,2024-05-20,1,2,569.16
26138,3110,188,2023-08-17,1,4,720.0
26139,2679,195,2023-11-10,2,3,421.96
26140,1726,75,2024-12-19,2,1,3909.95
26143,2091,125,2023-10-03,3,2,7304.62
26144,2594,245,2023-12-05,1,1,451.69
26145,4316,37,2024-07-04,2,1,536.28
26146,1767,244,2023-01-29,2,3,1008.11
26148,4426,249,2023-04-17,2,2,7933.49
26149,2333,150,2023-11-04,2,3,24011.75
26151,136,166,2023-07-06,3,2,700.61
26152,4188,137,2024-12-13,1,2,448.37
26154,3290,31,2024-09-15,3,3,658.12
26162,4415,299,2024-02-01,2,3,4222.51
26165,3150,24,2023-07-01,1,4,14989.97
26166,35,214,2024-08-01,1,1,496.46
26167,4764,242,2023-06-29,3,2,926.06
26171,2207,252,2023-05-26,2,2,3748.54
26173,1340,35,2023-11-05,3,1,2894.75
26175,4492,78,2024-11-24,1,1,765.52
26177,1517,277,2023-05-03,3,4,26584.37
26184,2800,203,2024-06-30,2,1,1022.46
26186,2688,150,2024-02-13,2,4,32015.66
26187,3324,201,2023-10-29,1,3,9438.73
26189,1236,56,2024-08-09,2,4,2190.1
26191,880,146,2023-06-16,1,4,32555.47
26192,4194,86,2024-08-26,1,3,2003.98
26194,3121,17,2024-03-19,3,3,1334.27
26195,3605,256,2024-08-19,3,4,1217.62
26196,2970,19,2024-11-03,3,4,5753.42
26201,1456,168,2024-05-26,2,1,531.98
26203,4661,24,2023-10-04,3,4,14989.97
26204,4488,295,2023-07-28,1,4,1908.34
26208,1087,28,2024-10-23,1,1,5037.91
26210,4366,261,2023-04-15,2,1,267.53
26211,3430,143,2024-07-04,2,2,6074.69
26213,3724,288,2024-05-27,1,3,1237.61
26217,1432,1,2024-09-08,2,4,4890.24
26218,2921,169,2024-10-27,3,3,7645.28
26219,4598,228,2024-06-06,2,2,5676.41
26221,2562,81,2023-10-08,2,1,3289.63
26222,3959,260,2024-04-20,2,2,19012.25
26223,3269,83,2024-12-25,1,4,4337.04
26224,3310,63,2024-04-20,1,3,973.08
26225,1625,205,2023-04-04,3,4,2382.96
26226,3594,205,2024-04-22,2,4,2382.96
26228,2276,15,2024-11-20,2,1,1264.86
26230,3666,40,2024-11-07,1,1,433.09
26233,2252,218,2024-02-18,1,3,647.06
26235,3459,126,2023-01-11,2,2,531.7
26236,4485,111,2024-01-15,3,4,36561.41
26237,146,64,2023-02-13,2,4,6309.79
26238,720,67,2023-11-10,2,1,309.23
26239,532,279,2023-12-29,1,1,905.66
26240,2890,192,2023-12-13,2,3,1022.83
26244,2911,257,2024-09-25,3,1,4888.43
26245,4248,46,2023-11-03,2,2,216.26
26247,954,239,2023-04-03,1,4,20515.87
26255,509,15,2023-08-19,3,4,5059.44
26256,4013,9,2024-02-14,2,1,103.15
26260,2424,142,2024-03-07,1,1,7718.41
26261,3211,55,2023-08-08,1,4,686.83
26266,3689,24,2023-02-24,2,4,14989.97
26267,2025,150,2023-02-03,2,1,8003.92
26268,2667,14,2024-04-04,1,4,30516.53
26269,2201,173,2024-03-20,3,1,210.53
26274,2085,199,2024-07-02,1,4,953.14
26277,1604,14,2023-02-16,3,2,15258.26
26286,2229,252,2023-11-10,2,2,3748.54
26288,2026,250,2023-12-12,1,2,920.57
26291,2866,255,2023-08-16,1,2,5633.86
26292,3179,39,2024-06-04,3,1,361.48
26295,1215,125,2024-10-29,2,4,14609.23
26296,1715,283,2023-11-16,1,2,431.23
26300,2818,118,2024-10-10,3,3,1264.36
26309,329,136,2024-11-28,2,1,992.1
26310,3138,61,2023-07-31,1,3,898.67
26311,3088,281,2023-03-19,1,1,576.19
26313,1062,1,2024-08-05,1,3,3667.68
26314,2207,295,2023-04-24,3,2,954.17
26318,2897,98,2024-01-30,1,4,11202.38
26319,1432,255,2023-03-02,1,4,11267.71
26320,715,197,2024-02-12,2,2,652.97
26322,2696,128,2024-11-07,1,2,4816.18
26323,4498,93,2024-08-08,2,1,247.4
26324,1187,224,2023-09-07,3,2,3782.28
26326,1181,239,2023-10-11,2,3,15386.9
26327,2407,269,2023-08-28,1,4,4858.03
26328,4723,284,2023-10-08,2,2,15974.09
26329,1314,143,2023-12-10,3,4,12149.38
26331,3750,76,2024-09-01,2,1,7350.1
26332,2686,298,2024-11-24,3,4,1411.73
26335,1983,221,2024-05-04,3,3,1467.61
26336,3606,3,2024-10-14,2,2,725.47
26337,2094,23,2023-03-14,1,3,10478.56
26338,3751,161,2023-07-14,2,4,5312.4
26340,1854,229,2023-11-01,3,4,9988.42
26341,4991,23,2023-12-24,2,1,3492.85
26342,362,60,2023-11-19,1,2,629.76
26345,196,253,2024-07-18,1,3,12939.98
26346,2818,251,2024-08-11,2,3,10291.61
26347,1931,191,2024-06-28,3,2,6393.19
26348,2992,12,2024-02-16,1,3,747.43
26352,627,38,2023-08-20,2,3,27859.36
26354,1123,165,2024-06-01,2,1,1843.3
26355,4783,220,2024-10-20,1,1,6355.94
26356,1801,55,2023-05-22,1,4,686.83
26357,4333,161,2024-08-27,3,1,1328.1
26358,1479,40,2023-04-13,3,1,433.09
26363,323,182,2024-01-11,1,1,142.25
26366,920,5,2023-12-05,2,4,1311.22
26367,2591,81,2024-01-20,3,4,13158.53
26368,2897,273,2024-07-14,2,1,829.07
26372,2502,81,2024-04-30,1,4,13158.53
26373,2043,271,2023-08-29,2,2,5652.46
26374,4391,56,2023-11-07,1,4,2190.1
26377,1760,139,2023-04-06,2,4,1308.91
26379,950,100,2024-08-29,3,1,2728.94
26380,1238,104,2024-02-23,2,3,4809.56
26387,4264,122,2023-11-14,1,4,4831.15
26389,1276,7,2024-10-20,3,3,926.1
26392,3189,298,2023-10-25,2,2,705.86
26396,4597,116,2023-12-14,2,4,30526.75
26398,3169,250,2023-06-07,1,3,1380.85
26399,4684,242,2023-11-26,3,2,926.06
26400,1029,26,2024-05-09,1,4,1847.33
26403,4737,269,2024-09-16,2,4,4858.03
26404,1711,233,2023-02-08,2,3,22326.19
26406,1066,173,2023-04-14,1,2,421.06
26407,4901,273,2024-07-14,1,2,1658.14
26408,1991,108,2024-05-31,2,2,224.47
26411,2972,90,2024-03-16,3,1,1092.28
26412,2057,287,2023-09-24,3,4,2552.21
26416,3232,182,2023-11-05,2,3,426.74
26417,1405,74,2023-11-21,1,1,273.31
26423,2285,73,2023-01-06,3,4,6141.5
26426,882,97,2023-11-14,1,2,6023.26
26428,4605,153,2023-10-03,3,4,1138.32
26430,4792,116,2024-01-02,3,3,22895.06
26432,1468,207,2023-03-16,3,3,542.45
26436,1257,210,2024-10-26,2,1,3280.87
26445,1286,44,2023-04-22,3,2,6498.65
26446,2420,101,2024-05-15,1,3,486.11
26447,1254,211,2023-11-02,3,2,4889.9
26449,4842,126,2023-09-19,1,3,797.54
26450,1208,5,2024-07-17,2,4,1311.22
26454,3874,232,2024-01-29,1,1,9165.88
26458,2312,13,2024-02-25,3,4,2004.77
26461,2805,232,2024-12-29,3,2,18331.75
26462,448,225,2024-07-06,2,2,707.4
26463,4658,89,2023-06-26,1,1,578.63
26467,3732,66,2023-09-22,3,3,6470.89
26469,4856,34,2023-07-14,3,2,4441.73
26470,4829,236,2024-09-14,3,3,4211.57
26471,408,300,2023-10-16,1,2,17074.27
26472,3582,192,2024-12-15,3,4,1363.78
26479,2368,276,2024-05-07,1,2,5706.22
26482,1592,16,2024-02-28,2,2,2237.28
26483,1450,99,2023-11-11,2,2,2483.78
26484,3433,21,2023-12-13,1,3,5956.6
26485,4141,159,2023-11-15,3,4,3220.42
26489,1769,270,2024-04-27,1,2,629.21
26490,1618,173,2024-04-14,2,1,210.53
26491,2572,296,2023-11-26,2,4,3658.08
26493,1918,292,2024-06-28,2,4,6344.98
26497,4794,89,2023-03-04,1,1,578.63
26500,907,163,2024-11-26,2,2,4122.12
26506,2434,68,2023-11-15,2,2,2138.16
26509,1083,62,2024-08-29,2,2,1482.74
26510,3004,230,2023-11-14,2,1,1355.03
26512,3433,10,2023-04-24,2,4,1662.05
26515,845,257,2023-10-06,2,2,9776.86
26518,4587,249,2024-06-04,2,3,11900.23
26519,2178,190,2024-11-06,2,4,17834.78
26530,1480,173,2024-09-18,1,3,631.58
26532,4257,64,2023-03-17,1,4,6309.79
26537,187,170,2024-09-30,2,4,8617.1
26545,868,291,2023-03-18,3,1,162.31
26546,3699,126,2024-03-17,3,2,531.7
26547,3923,147,2023-05-11,1,1,371.28
26549,2739,178,2024-09-03,3,4,1765.01
26551,3335,85,2023-02-16,2,4,20898.72
26553,4230,236,2023-07-11,1,4,5615.42
26555,1405,158,2024-11-05,1,2,1999.97
26556,2101,108,2023-01-29,1,4,448.94
26559,2011,251,2023-04-03,2,4,13722.14
26561,726,206,2023-07-25,1,1,4509.72
26563,309,19,2024-11-03,2,2,2876.71
26564,4782,88,2024-09-19,2,3,24059.63
26565,2659,93,2024-12-13,2,4,989.62
26566,3716,3,2024-12-19,1,4,1450.94
26568,1261,235,2023-02-18,2,2,170.18
26570,4993,83,2023-05-10,1,3,3252.78
26573,1442,291,2023-05-05,2,2,324.62
26574,1128,202,2023-04-15,2,4,1740.34
26575,4440,286,2024-11-29,3,3,2870.17
26577,2803,159,2023-11-11,3,1,805.1
26578,939,211,2024-11-14,3,3,7334.86
26579,2292,292,2023-04-09,2,3,4758.73
26580,3471,267,2023-05-27,2,3,508.32
26582,3270,107,2023-07-25,1,2,2472.34
26584,2169,199,2024-09-14,2,4,953.14
26585,1757,32,2024-12-08,2,3,2396.02
26588,4849,6,2024-07-27,1,1,458.16
26590,991,42,2023-10-14,1,4,4849.73
26591,3516,244,2023-04-14,2,4,1344.14
26592,153,83,2023-10-11,3,1,1084.26
26595,2989,131,2023-05-04,1,2,781.15
26600,2406,64,2024-05-15,2,1,1577.45
26601,4839,29,2024-02-19,2,2,14219.38
26602,3126,206,2024-07-13,2,3,13529.16
26604,4247,185,2023-07-16,1,2,508.7
26606,3857,221,2023-11-17,1,4,1956.82
26607,4421,127,2024-07-07,2,1,920.03
26608,1071,175,2023-05-18,3,2,2071.56
26614,4049,208,2023-03-23,3,2,302.38
26617,2493,15,2024-04-28,1,4,5059.44
26618,1350,65,2024-10-03,1,2,803.33
26620,723,147,2024-11-07,2,4,1485.12
26622,3124,12,2024-08-14,2,2,498.29
26623,2727,61,2024-06-01,2,1,299.56
26625,1777,231,2024-02-04,2,4,9449.66
26626,4420,125,2024-12-17,1,4,14609.23
26629,2953,184,2024-04-25,1,1,3719.39
26630,3993,286,2024-11-08,2,1,956.72
26633,2780,194,2023-04-23,1,4,15042.86
26637,2122,69,2023-09-12,3,2,1994.71
26640,422,113,2023-06-13,3,4,12499.1
26643,3778,290,2024-11-30,2,4,7692.48
26644,4357,207,2023-03-15,3,4,723.26
26646,1091,250,2024-03-29,1,2,920.57
26647,3236,277,2024-03-25,3,3,19938.28
26652,3592,278,2024-11-28,3,4,837.02
26653,4398,289,2024-04-20,2,1,199.88
26658,1273,269,2024-09-24,2,4,4858.03
26659,4440,155,2023-11-05,2,2,10661.18
26661,1978,159,2024-08-18,2,2,1610.21
26662,3175,42,2023-10-02,1,2,2424.86
26663,3346,225,2023-07-09,1,1,353.7
26669,4028,136,2024-09-22,3,3,2976.3
26673,801,34,2023-04-21,1,4,8883.46
26674,4339,23,2024-02-12,1,2,6985.7
26678,3102,26,2023-06-11,1,4,1847.33
26679,78,75,2024-03-05,2,1,3909.95
26680,3746,231,2024-12-28,3,3,7087.25
26682,201,286,2024-07-05,3,3,2870.17
26683,2988,98,2023-04-22,3,2,5601.19
26684,3862,165,2024-06-18,3,1,1843.3
26685,1281,206,2023-12-19,2,2,9019.44
26692,20,196,2023-09-19,1,1,958.14
