ID_Stock;ID_Produit;ID_Date;Date_Snapshot;Quantite_Disponible;Quantite_Reservee;Valeur_Stock
12022;22;281;2023-10-08;19;17;272550.63
12023;23;281;2023-10-08;272;24;3058561.12
12024;24;281;2023-10-08;332;23;3584192.32
12025;25;281;2023-10-08;187;37;240197.76
12026;26;281;2023-10-08;199;27;226668.96
12027;27;281;2023-10-08;411;1;680957.13
12028;28;281;2023-10-08;282;45;359992.74
12029;29;281;2023-10-08;38;13;75561.86
12030;30;281;2023-10-08;348;50;405392.16
12031;31;281;2023-10-08;75;32;14730.0
12032;32;281;2023-10-08;193;24;158590.03
12033;33;281;2023-10-08;371;3;119584.43
12034;34;281;2023-10-08;337;16;362261.52
12035;35;281;2023-10-08;131;3;110806.35
12036;36;281;2023-10-08;179;22;49903.41
12037;37;281;2023-10-08;431;1;369591.12
12038;38;281;2023-10-08;313;25;554632.87
12039;39;281;2023-10-08;492;29;851499.48
12040;40;281;2023-10-08;373;4;475545.16
12041;41;281;2023-10-08;281;41;183231.67
12042;42;281;2023-10-08;87;43;48236.28
12043;43;281;2023-10-08;59;6;112695.9
12044;44;281;2023-10-08;236;25;57954.52
12045;45;281;2023-10-08;207;29;43523.82
12046;46;281;2023-10-08;327;5;128066.28
12047;47;281;2023-10-08;394;22;107152.24
12048;48;281;2023-10-08;13;5;1650.87
12049;49;281;2023-10-08;111;42;243962.46
12050;50;281;2023-10-08;183;44;410988.72
12051;51;281;2023-10-08;429;45;976996.02
12052;52;281;2023-10-08;170;7;315443.5
12053;53;281;2023-10-08;313;17;818638.98
12054;54;281;2023-10-08;325;20;285597.0
12055;55;281;2023-10-08;86;43;178444.84
12056;56;281;2023-10-08;224;4;155386.56
12057;57;281;2023-10-08;456;40;939132.0
12058;58;281;2023-10-08;246;37;371868.36
12059;59;281;2023-10-08;497;42;641890.41
12060;60;281;2023-10-08;349;10;840144.21
12061;61;281;2023-10-08;207;33;184577.76
12062;62;281;2023-10-08;275;18;170076.5
12063;63;281;2023-10-08;122;26;60979.26
12064;64;281;2023-10-08;233;33;36490.13
12065;65;281;2023-10-08;273;6;42596.19
12066;66;281;2023-10-08;386;31;98723.36
12067;67;281;2023-10-08;159;24;81908.85
12068;68;281;2023-10-08;179;22;138347.31
12069;69;281;2023-10-08;469;19;297209.99
12070;70;281;2023-10-08;458;21;211069.3
12071;71;281;2023-10-08;174;47;118474.86
12072;72;281;2023-10-08;479;8;30057.25
12073;73;281;2023-10-08;87;44;28107.09
12074;74;281;2023-10-08;350;49;153282.5
12075;75;281;2023-10-08;460;18;158548.2
12076;76;281;2023-10-08;483;34;169165.92
12077;77;281;2023-10-08;33;7;12596.1
12078;78;281;2023-10-08;13;6;3593.59
12079;79;281;2023-10-08;164;30;39327.2
12080;80;281;2023-10-08;314;21;182135.7
12081;81;281;2023-10-08;221;50;23098.92
12082;82;281;2023-10-08;87;14;29582.61
12083;83;281;2023-10-08;14;1;1637.86
12084;84;281;2023-10-08;409;23;27239.4
12085;85;281;2023-10-08;124;4;76669.2
12086;86;281;2023-10-08;199;14;128454.5
12087;87;281;2023-10-08;60;12;83601.6
12088;88;281;2023-10-08;332;29;239687.4
12089;89;281;2023-10-08;114;25;151134.36
12090;90;281;2023-10-08;71;31;105681.37
12091;91;281;2023-10-08;389;29;466356.54
12092;92;281;2023-10-08;169;39;35770.54
12093;93;281;2023-10-08;248;24;194702.32
12094;94;281;2023-10-08;428;37;520362.4
12095;95;281;2023-10-08;488;40;517504.48
12096;96;281;2023-10-08;256;16;290846.72
12097;97;281;2023-10-08;431;47;361958.11
12098;98;281;2023-10-08;63;6;34100.64
12099;99;281;2023-10-08;496;1;176089.92
12100;100;281;2023-10-08;212;34;139298.84
12101;101;281;2023-10-08;338;14;81515.46
12102;102;281;2023-10-08;261;24;338180.31
12103;103;281;2023-10-08;219;8;55639.14
12104;104;281;2023-10-08;453;22;131505.9
12105;105;281;2023-10-08;338;10;31494.84
12106;106;281;2023-10-08;68;39;14632.92
12107;107;281;2023-10-08;485;23;122622.55
12108;108;281;2023-10-08;76;38;18027.96
12109;109;281;2023-10-08;109;46;28212.47
12110;110;281;2023-10-08;495;39;111147.3
12111;111;281;2023-10-08;23;4;3121.1
12112;112;281;2023-10-08;248;43;72344.08
12113;113;281;2023-10-08;279;49;59173.11
12114;114;281;2023-10-08;44;35;8579.56
12115;115;281;2023-10-08;362;37;71049.74
12116;116;281;2023-10-08;445;2;45928.45
12117;117;281;2023-10-08;440;37;122038.4
12118;118;281;2023-10-08;466;14;5991599.66
12119;119;281;2023-10-08;306;27;44091.54
12120;120;281;2023-10-08;275;6;41596.5
12121;121;281;2023-10-08;394;37;1920816.98
12122;122;281;2023-10-08;290;21;618152.4
12123;123;281;2023-10-08;459;19;351662.85
12124;124;281;2023-10-08;336;50;128634.24
12125;125;281;2023-10-08;221;19;153502.18
12126;126;281;2023-10-08;127;29;47692.31
12127;127;281;2023-10-08;41;18;79120.98
12128;128;281;2023-10-08;31;14;267385.23
12129;129;281;2023-10-08;36;1;519008.4
12130;130;281;2023-10-08;191;48;268154.45
12131;131;281;2023-10-08;68;13;100922.88
12132;132;281;2023-10-08;145;44;48773.65
12133;133;281;2023-10-08;159;41;26346.3
12134;134;281;2023-10-08;91;20;210571.27
12135;135;281;2023-10-08;0;0;0.0
12136;136;281;2023-10-08;150;19;26139.0
12137;137;281;2023-10-08;224;2;565467.84
12138;138;281;2023-10-08;294;18;2536452.66
12139;139;281;2023-10-08;173;41;323458.1
12140;140;281;2023-10-08;369;7;69242.85
12141;141;281;2023-10-08;406;13;38691.8
12142;142;281;2023-10-08;3;0;555.87
12143;143;281;2023-10-08;201;34;336675.0
12144;144;281;2023-10-08;387;23;2452190.67
12145;145;281;2023-10-08;71;5;889066.97
12146;146;281;2023-10-08;103;27;51015.9
12147;147;281;2023-10-08;33;7;51999.75
12148;148;281;2023-10-08;115;27;26019.9
12149;149;281;2023-10-08;270;41;35626.5
12150;150;281;2023-10-08;482;50;140252.36
12151;151;281;2023-10-08;309;26;92533.14
12152;152;281;2023-10-08;149;30;23848.94
12153;153;281;2023-10-08;334;31;54829.44
12154;154;281;2023-10-08;394;29;387755.1
12155;155;281;2023-10-08;202;27;63619.9
12156;156;281;2023-10-08;136;6;603291.92
12157;157;281;2023-10-08;0;0;0.0
12158;158;281;2023-10-08;455;48;388879.4
12159;159;281;2023-10-08;8;0;6711.92
12160;160;281;2023-10-08;293;9;153265.37
12161;161;281;2023-10-08;63;5;739973.43
12162;162;281;2023-10-08;419;16;657440.33
12163;163;281;2023-10-08;373;21;152549.54
12164;164;281;2023-10-08;291;6;337350.48
12165;165;281;2023-10-08;480;33;6090312.0
12166;166;281;2023-10-08;142;40;27773.78
12167;167;281;2023-10-08;130;20;210824.9
12168;168;281;2023-10-08;174;42;48464.22
12169;169;281;2023-10-08;10;10;4357.6
12170;170;281;2023-10-08;128;22;1567198.72
12171;171;281;2023-10-08;24;18;6512.16
12172;172;281;2023-10-08;335;28;221927.45
12173;173;281;2023-10-08;147;8;17165.19
12174;174;281;2023-10-08;311;12;404701.19
12175;175;281;2023-10-08;303;14;241660.68
12176;176;281;2023-10-08;164;25;168106.56
12177;177;281;2023-10-08;491;34;661705.97
12178;178;281;2023-10-08;15;7;3572.85
12179;179;281;2023-10-08;416;28;141119.68
12180;180;281;2023-10-08;305;24;43425.9
12181;181;281;2023-10-08;100;28;7396.0
12182;182;281;2023-10-08;415;27;568782.4
12183;183;281;2023-10-08;72;26;93279.6
12184;184;281;2023-10-08;56;49;46571.28
12185;185;281;2023-10-08;9;1;4548.87
12186;186;281;2023-10-08;39;1;53525.55
12187;187;281;2023-10-08;62;46;13604.66
12188;188;281;2023-10-08;34;12;41763.56
12189;189;281;2023-10-08;250;27;62367.5
12190;190;281;2023-10-08;260;23;34556.6
12191;191;281;2023-10-08;145;26;21924.0
12192;192;281;2023-10-08;265;11;78869.3
12193;193;281;2023-10-08;296;33;607300.24
12194;194;281;2023-10-08;312;30;297713.52
12195;195;281;2023-10-08;299;40;155719.2
12196;196;281;2023-10-08;451;46;347130.19
12197;197;281;2023-10-08;472;33;47893.84
12198;198;281;2023-10-08;330;34;314628.6
12199;199;281;2023-10-08;31;19;23589.45
12200;200;281;2023-10-08;419;2;827990.09
12201;201;281;2023-10-08;259;44;32235.14
12202;202;281;2023-10-08;250;10;2794092.5
12203;203;281;2023-10-08;212;29;45811.08
12204;204;281;2023-10-08;276;41;68635.68
12205;205;281;2023-10-08;20;3;9771.2
12206;206;281;2023-10-08;338;46;497252.08
12207;207;281;2023-10-08;59;12;58061.31
12208;208;281;2023-10-08;273;27;212295.72
12209;209;281;2023-10-08;32;26;4076.48
12210;210;281;2023-10-08;282;1;299204.82
12211;211;281;2023-10-08;137;38;193719.37
12212;212;281;2023-10-08;297;41;248449.41
12213;213;281;2023-10-08;173;31;93887.1
12214;214;281;2023-10-08;162;45;903313.62
12215;215;281;2023-10-08;482;25;1391066.46
12216;216;281;2023-10-08;446;2;343553.8
12217;217;281;2023-10-08;411;41;482846.91
12218;218;281;2023-10-08;274;19;43015.26
12219;219;281;2023-10-08;403;8;2787260.84
12220;220;281;2023-10-08;488;45;241589.28
12221;221;281;2023-10-08;232;21;131421.04
12222;222;281;2023-10-08;241;1;123929.43
12223;223;281;2023-10-08;335;9;29295.75
12224;224;281;2023-10-08;440;36;64891.2
12225;225;281;2023-10-08;62;8;17519.96
12226;226;281;2023-10-08;216;3;269313.12
12227;227;281;2023-10-08;0;0;0.0
12228;228;281;2023-10-08;45;25;19837.35
12229;229;281;2023-10-08;451;21;409363.68
12230;230;281;2023-10-08;239;23;180982.75
12231;231;281;2023-10-08;317;19;44979.13
12232;232;281;2023-10-08;27;21;58832.73
12233;233;281;2023-10-08;314;22;518313.52
12234;234;281;2023-10-08;215;7;461168.55
12235;235;281;2023-10-08;140;4;8554.0
12236;236;281;2023-10-08;4;0;2815.0
12237;237;281;2023-10-08;48;18;52582.56
12238;238;281;2023-10-08;15;13;10496.1
12239;239;281;2023-10-08;395;29;628946.65
12240;240;281;2023-10-08;2;0;2988.82
12241;241;281;2023-10-08;37;12;4420.76
12242;242;281;2023-10-08;428;4;85356.04
12243;243;281;2023-10-08;127;10;1215307.45
12244;244;281;2023-10-08;76;25;132846.48
12245;245;281;2023-10-08;371;39;246614.83
12246;246;281;2023-10-08;310;32;52935.6
12247;247;281;2023-10-08;349;11;449505.02
12248;248;281;2023-10-08;368;36;38467.04
12249;249;281;2023-10-08;60;24;17895.0
12250;250;281;2023-10-08;171;40;107892.45
12251;251;281;2023-10-08;108;2;118751.4
12252;252;281;2023-10-08;99;19;23639.22
12253;253;281;2023-10-08;389;0;243984.69
12254;254;281;2023-10-08;186;24;379466.04
12255;255;281;2023-10-08;359;18;125466.91
12256;256;281;2023-10-08;454;23;6787885.66
12257;257;281;2023-10-08;441;40;143430.84
12258;258;281;2023-10-08;237;50;1981227.57
12259;259;281;2023-10-08;217;38;287661.71
12260;260;281;2023-10-08;408;21;66989.52
12261;261;281;2023-10-08;381;22;74371.2
12262;262;281;2023-10-08;464;30;743490.4
12263;263;281;2023-10-08;352;12;199105.28
12264;264;281;2023-10-08;43;34;460376.92
12265;265;281;2023-10-08;131;26;101545.96
12266;266;281;2023-10-08;202;28;2311031.5
12267;267;281;2023-10-08;499;24;3179503.25
12268;268;281;2023-10-08;280;9;31721.2
12269;269;281;2023-10-08;74;44;117879.04
12270;270;281;2023-10-08;433;10;1095619.9
12271;271;281;2023-10-08;38;20;100019.04
12272;272;281;2023-10-08;495;10;273254.85
12273;273;281;2023-10-08;255;38;193417.5
12274;274;281;2023-10-08;106;49;111473.84
12275;275;281;2023-10-08;213;0;36173.79
12276;276;281;2023-10-08;473;43;223289.11
12277;277;281;2023-10-08;15;10;21007.2
12278;278;281;2023-10-08;354;45;242836.92
12279;279;281;2023-10-08;334;16;758383.74
12280;280;281;2023-10-08;121;3;40219.19
12281;281;281;2023-10-08;101;22;79316.31
12282;282;281;2023-10-08;169;19;195568.49
12283;283;281;2023-10-08;487;35;2979271.2
12284;284;281;2023-10-08;117;12;72413.64
12285;285;281;2023-10-08;325;30;29636.75
12286;286;281;2023-10-08;297;17;524101.05
12287;287;281;2023-10-08;426;37;90576.12
12288;288;281;2023-10-08;410;26;423546.4
12289;289;281;2023-10-08;359;8;5134331.84
12290;290;281;2023-10-08;312;3;193340.16
12291;291;281;2023-10-08;469;25;1173377.03
12292;292;281;2023-10-08;33;2;30765.57
12293;293;281;2023-10-08;78;1;422951.1
12294;294;281;2023-10-08;497;17;49600.6
12295;295;281;2023-10-08;157;4;217339.81
12296;296;281;2023-10-08;350;9;357948.5
12297;297;281;2023-10-08;130;19;6715.8
12298;298;281;2023-10-08;354;17;475255.62
12299;299;281;2023-10-08;162;19;389838.42
12300;300;281;2023-10-08;75;5;29690.25
12301;1;288;2023-10-15;466;6;2262551.16
12302;2;288;2023-10-15;88;2;1189299.76
12303;3;288;2023-10-15;349;3;1758146.83
12304;4;288;2023-10-15;218;35;2666264.26
12305;5;288;2023-10-15;38;9;445275.64
12306;6;288;2023-10-15;428;8;4248589.08
12307;7;288;2023-10-15;203;36;645970.36
12308;8;288;2023-10-15;153;21;731837.25
12309;9;288;2023-10-15;291;20;315799.02
12310;10;288;2023-10-15;325;17;3767725.0
12311;11;288;2023-10-15;270;40;2142968.4
12312;12;288;2023-10-15;190;50;614463.8
12313;13;288;2023-10-15;131;45;1439779.08
12314;14;288;2023-10-15;199;25;127220.7
12315;15;288;2023-10-15;45;2;174892.5
12316;16;288;2023-10-15;483;47;1995978.18
12317;17;288;2023-10-15;25;13;143615.25
12318;18;288;2023-10-15;121;7;1063501.67
12319;19;288;2023-10-15;389;42;1786887.06
12320;20;288;2023-10-15;123;21;304582.44
12321;21;288;2023-10-15;255;14;1328881.5
12322;22;288;2023-10-15;414;31;5938734.78
12323;23;288;2023-10-15;273;27;3069805.83
12324;24;288;2023-10-15;156;0;1684138.56
12325;25;288;2023-10-15;359;40;461128.32
12326;26;288;2023-10-15;317;19;361075.68
12327;27;288;2023-10-15;360;28;596458.8
12328;28;288;2023-10-15;291;11;371481.87
12329;29;288;2023-10-15;314;37;624379.58
12330;30;288;2023-10-15;300;50;349476.0
12331;31;288;2023-10-15;272;19;53420.8
12332;32;288;2023-10-15;336;30;276094.56
12333;33;288;2023-10-15;162;17;52217.46
12334;34;288;2023-10-15;147;8;158019.12
12335;35;288;2023-10-15;207;31;175090.95
12336;36;288;2023-10-15;375;13;104546.25
12337;37;288;2023-10-15;435;16;373021.2
12338;38;288;2023-10-15;384;17;680444.16
12339;39;288;2023-10-15;425;1;735543.25
12340;40;288;2023-10-15;386;30;492119.12
12341;41;288;2023-10-15;444;45;289519.08
12342;42;288;2023-10-15;16;16;8871.04
12343;43;288;2023-10-15;294;17;561569.4
12344;44;288;2023-10-15;260;24;63848.2
12345;45;288;2023-10-15;10;9;2102.6
12346;46;288;2023-10-15;289;34;113183.96
12347;47;288;2023-10-15;40;28;10878.4
12348;48;288;2023-10-15;140;5;17778.6
12349;49;288;2023-10-15;328;10;720898.08
12350;50;288;2023-10-15;429;14;963465.36
12351;51;288;2023-10-15;462;4;1052149.56
12352;52;288;2023-10-15;360;21;667998.0
12353;53;288;2023-10-15;149;11;389703.54
12354;54;288;2023-10-15;185;31;162570.6
12355;55;288;2023-10-15;418;49;867324.92
12356;56;288;2023-10-15;334;17;231692.46
12357;57;288;2023-10-15;275;38;566362.5
12358;58;288;2023-10-15;69;41;104304.54
12359;59;288;2023-10-15;122;17;157566.66
12360;60;288;2023-10-15;233;32;560898.57
12361;61;288;2023-10-15;238;2;212219.84
12362;62;288;2023-10-15;295;43;182445.7
12363;63;288;2023-10-15;72;24;35987.76
12364;64;288;2023-10-15;399;1;62487.39
12365;65;288;2023-10-15;450;27;70213.5
12366;66;288;2023-10-15;321;26;82098.96
12367;67;288;2023-10-15;106;4;54605.9
12368;68;288;2023-10-15;448;24;346254.72
12369;69;288;2023-10-15;334;28;211659.14
12370;70;288;2023-10-15;17;2;7834.45
12371;71;288;2023-10-15;429;21;292101.81
12372;72;288;2023-10-15;424;15;26606.0
12373;73;288;2023-10-15;184;9;59444.88
12374;74;288;2023-10-15;187;13;81896.65
12375;75;288;2023-10-15;233;42;80308.11
12376;76;288;2023-10-15;386;49;135192.64
12377;77;288;2023-10-15;225;23;85882.5
12378;78;288;2023-10-15;481;34;132962.83
12379;79;288;2023-10-15;486;13;116542.8
12380;80;288;2023-10-15;429;30;248841.45
12381;81;288;2023-10-15;249;26;26025.48
12382;82;288;2023-10-15;82;2;27882.46
12383;83;288;2023-10-15;177;22;20707.23
12384;84;288;2023-10-15;62;36;4129.2
12385;85;288;2023-10-15;434;14;268342.2
12386;86;288;2023-10-15;326;10;210433.0
12387;87;288;2023-10-15;197;38;274491.92
12388;88;288;2023-10-15;420;25;303219.0
12389;89;288;2023-10-15;315;10;417608.1
12390;90;288;2023-10-15;196;40;291740.12
12391;91;288;2023-10-15;458;44;549077.88
12392;92;288;2023-10-15;329;39;69636.14
12393;93;288;2023-10-15;171;37;134250.39
12394;94;288;2023-10-15;254;23;308813.2
12395;95;288;2023-10-15;410;50;434788.6
12396;96;288;2023-10-15;107;2;121564.84
12397;97;288;2023-10-15;487;2;408987.47
12398;98;288;2023-10-15;188;0;101760.64
12399;99;288;2023-10-15;23;5;8165.46
12400;100;288;2023-10-15;169;8;111044.83
12401;101;288;2023-10-15;470;35;113349.9
12402;102;288;2023-10-15;475;36;615462.25
12403;103;288;2023-10-15;66;11;16767.96
12404;104;288;2023-10-15;421;27;122216.3
12405;105;288;2023-10-15;175;48;16306.5
12406;106;288;2023-10-15;478;2;102860.82
12407;107;288;2023-10-15;244;44;61690.52
12408;108;288;2023-10-15;297;44;70451.37
12409;109;288;2023-10-15;117;2;30283.11
12410;110;288;2023-10-15;42;21;9430.68
12411;111;288;2023-10-15;38;9;5156.6
12412;112;288;2023-10-15;122;35;35588.62
12413;113;288;2023-10-15;301;18;63839.09
12414;114;288;2023-10-15;193;27;37633.07
12415;115;288;2023-10-15;157;16;30814.39
12416;116;288;2023-10-15;20;13;2064.2
12417;117;288;2023-10-15;197;34;54639.92
12418;118;288;2023-10-15;480;40;6171604.8
12419;119;288;2023-10-15;47;44;6772.23
12420;120;288;2023-10-15;283;49;42806.58
12421;121;288;2023-10-15;99;48;482641.83
12422;122;288;2023-10-15;191;27;407127.96
12423;123;288;2023-10-15;201;27;153996.15
12424;124;288;2023-10-15;200;25;76568.0
12425;125;288;2023-10-15;476;46;330620.08
12426;126;288;2023-10-15;232;48;87122.96
12427;127;288;2023-10-15;370;31;714018.6
12428;128;288;2023-10-15;230;28;1983825.9
12429;129;288;2023-10-15;276;32;3979064.4
12430;130;288;2023-10-15;144;31;202168.8
12431;131;288;2023-10-15;400;40;593664.0
12432;132;288;2023-10-15;190;32;63910.3
12433;133;288;2023-10-15;269;20;44573.3
12434;134;288;2023-10-15;225;38;520643.25
12435;135;288;2023-10-15;101;30;28210.31
12436;136;288;2023-10-15;254;39;44262.04
12437;137;288;2023-10-15;22;6;55537.02
12438;138;288;2023-10-15;265;25;2286258.35
12439;139;288;2023-10-15;197;26;368330.9
12440;140;288;2023-10-15;290;25;54418.5
12441;141;288;2023-10-15;329;5;31353.7
12442;142;288;2023-10-15;66;9;12229.14
12443;143;288;2023-10-15;464;22;777200.0
12444;144;288;2023-10-15;104;42;658986.64
12445;145;288;2023-10-15;32;14;400706.24
12446;146;288;2023-10-15;116;1;57454.8
12447;147;288;2023-10-15;238;7;375028.5
12448;148;288;2023-10-15;466;33;105437.16
12449;149;288;2023-10-15;213;14;28105.35
12450;150;288;2023-10-15;169;45;49175.62
12451;151;288;2023-10-15;394;21;117987.24
12452;152;288;2023-10-15;421;44;67385.26
12453;153;288;2023-10-15;323;28;53023.68
12454;154;288;2023-10-15;445;8;437946.75
12455;155;288;2023-10-15;58;50;18267.1
12456;156;288;2023-10-15;179;13;794038.63
12457;157;288;2023-10-15;378;27;2018799.72
12458;158;288;2023-10-15;403;6;344436.04
12459;159;288;2023-10-15;360;33;302036.4
12460;160;288;2023-10-15;273;48;142803.57
12461;161;288;2023-10-15;460;19;5402980.6
12462;162;288;2023-10-15;273;3;428356.11
12463;163;288;2023-10-15;45;22;18404.1
12464;164;288;2023-10-15;14;2;16229.92
12465;165;288;2023-10-15;227;50;2880210.05
12466;166;288;2023-10-15;433;36;84690.47
12467;167;288;2023-10-15;474;37;768700.02
12468;168;288;2023-10-15;302;41;84116.06
12469;169;288;2023-10-15;70;23;30503.2
12470;170;288;2023-10-15;254;28;3109909.96
12471;171;288;2023-10-15;132;24;35816.88
12472;172;288;2023-10-15;24;8;15899.28
12473;173;288;2023-10-15;216;13;25222.32
12474;174;288;2023-10-15;456;28;593388.24
12475;175;288;2023-10-15;68;35;54234.08
12476;176;288;2023-10-15;38;32;38951.52
12477;177;288;2023-10-15;263;38;354437.21
12478;178;288;2023-10-15;318;23;75744.42
12479;179;288;2023-10-15;73;20;24763.79
12480;180;288;2023-10-15;303;5;43141.14
12481;181;288;2023-10-15;409;43;30249.64
12482;182;288;2023-10-15;387;46;530406.72
12483;183;288;2023-10-15;312;28;404211.6
12484;184;288;2023-10-15;277;26;230361.51
12485;185;288;2023-10-15;227;35;114732.61
12486;186;288;2023-10-15;290;46;398010.5
12487;187;288;2023-10-15;210;35;46080.3
12488;188;288;2023-10-15;439;1;539241.26
12489;189;288;2023-10-15;210;36;52388.7
12490;190;288;2023-10-15;61;26;8107.51
12491;191;288;2023-10-15;493;35;74541.6
12492;192;288;2023-10-15;238;5;70833.56
12493;193;288;2023-10-15;15;13;30775.35
12494;194;288;2023-10-15;478;46;456112.38
12495;195;288;2023-10-15;30;16;15624.0
12496;196;288;2023-10-15;73;34;56187.37
12497;197;288;2023-10-15;413;36;41907.11
12498;198;288;2023-10-15;334;6;318442.28
12499;199;288;2023-10-15;183;28;139253.85
12500;200;288;2023-10-15;60;12;118566.6
12501;201;288;2023-10-15;108;27;13441.68
12502;202;288;2023-10-15;288;41;3218794.56
12503;203;288;2023-10-15;157;23;33926.13
12504;204;288;2023-10-15;495;31;123096.6
12505;205;288;2023-10-15;493;30;240860.08
12506;206;288;2023-10-15;445;28;654666.2
12507;207;288;2023-10-15;167;16;164343.03
12508;208;288;2023-10-15;500;50;388820.0
12509;209;288;2023-10-15;251;24;31974.89
12510;210;288;2023-10-15;156;17;165517.56
12511;211;288;2023-10-15;88;13;124432.88
12512;212;288;2023-10-15;353;20;295295.09
12513;213;288;2023-10-15;270;21;146529.0
12514;214;288;2023-10-15;28;7;156128.28
12515;215;288;2023-10-15;32;31;92352.96
12516;216;288;2023-10-15;163;50;125558.9
12517;217;288;2023-10-15;66;46;77537.46
12518;218;288;2023-10-15;128;25;20094.72
12519;219;288;2023-10-15;330;42;2282372.4
12520;220;288;2023-10-15;346;23;171290.76
12521;221;288;2023-10-15;91;32;51548.77
12522;222;288;2023-10-15;274;36;140899.02
12523;223;288;2023-10-15;347;38;30345.15
12524;224;288;2023-10-15;173;1;25514.04
12525;225;288;2023-10-15;371;46;104837.18
12526;226;288;2023-10-15;102;33;127175.64
12527;227;288;2023-10-15;30;15;23273.1
12528;228;288;2023-10-15;30;19;13224.9
12529;229;288;2023-10-15;478;7;433871.04
12530;230;288;2023-10-15;271;41;205214.75
12531;231;288;2023-10-15;491;9;69667.99
12532;232;288;2023-10-15;270;19;588327.3
12533;233;288;2023-10-15;390;38;643765.2
12534;234;288;2023-10-15;329;4;705695.13
12535;235;288;2023-10-15;103;50;6293.3
12536;236;288;2023-10-15;311;47;218866.25
12537;237;288;2023-10-15;392;42;429424.24
12538;238;288;2023-10-15;116;11;81169.84
12539;239;288;2023-10-15;152;34;242025.04
12540;240;288;2023-10-15;20;17;29888.2
12541;241;288;2023-10-15;385;50;45999.8
12542;242;288;2023-10-15;102;43;20341.86
12543;243;288;2023-10-15;355;43;3397119.25
12544;244;288;2023-10-15;99;19;173050.02
12545;245;288;2023-10-15;115;42;76443.95
12546;246;288;2023-10-15;139;9;23735.64
12547;247;288;2023-10-15;480;40;618230.4
12548;248;288;2023-10-15;453;4;47352.09
12549;249;288;2023-10-15;41;33;12228.25
12550;250;288;2023-10-15;479;42;302225.05
12551;251;288;2023-10-15;174;18;191321.7
12552;252;288;2023-10-15;329;28;78558.62
12553;253;288;2023-10-15;235;5;147394.35
12554;254;288;2023-10-15;228;7;465151.92
12555;255;288;2023-10-15;56;46;19571.44
12556;256;288;2023-10-15;339;7;5068487.31
12557;257;288;2023-10-15;322;6;104727.28
12558;258;288;2023-10-15;80;0;668768.8
12559;259;288;2023-10-15;392;26;519646.96
12560;260;288;2023-10-15;472;8;77497.68
12561;261;288;2023-10-15;160;46;31232.0
12562;262;288;2023-10-15;96;10;153825.6
12563;263;288;2023-10-15;53;46;29978.92
12564;264;288;2023-10-15;317;3;3393941.48
12565;265;288;2023-10-15;136;2;105421.76
12566;266;288;2023-10-15;212;30;2425439.0
12567;267;288;2023-10-15;459;12;2924633.25
12568;268;288;2023-10-15;474;19;53699.46
12569;269;288;2023-10-15;231;44;367973.76
12570;270;288;2023-10-15;451;24;1141165.3
12571;271;288;2023-10-15;142;18;373755.36
12572;272;288;2023-10-15;279;1;154016.37
12573;273;288;2023-10-15;118;46;89503.0
12574;274;288;2023-10-15;494;12;519510.16
12575;275;288;2023-10-15;456;30;77442.48
12576;276;288;2023-10-15;218;34;102911.26
12577;277;288;2023-10-15;0;0;0.0
12578;278;288;2023-10-15;39;27;26753.22
12579;279;288;2023-10-15;37;1;84012.57
12580;280;288;2023-10-15;435;42;144589.65
12581;281;288;2023-10-15;222;12;174338.82
12582;282;288;2023-10-15;500;20;578605.0
12583;283;288;2023-10-15;461;48;2820213.6
12584;284;288;2023-10-15;323;14;199911.16
12585;285;288;2023-10-15;213;34;19423.47
12586;286;288;2023-10-15;159;15;280579.35
12587;287;288;2023-10-15;51;14;10843.62
12588;288;288;2023-10-15;326;9;336771.04
12589;289;288;2023-10-15;164;12;2345488.64
12590;290;288;2023-10-15;24;8;14872.32
12591;291;288;2023-10-15;68;37;170127.16
12592;292;288;2023-10-15;58;48;54072.82
12593;293;288;2023-10-15;85;17;460908.25
12594;294;288;2023-10-15;43;24;4291.4
12595;295;288;2023-10-15;413;42;571728.29
12596;296;288;2023-10-15;471;48;481696.41
12597;297;288;2023-10-15;360;9;18597.6
12598;298;288;2023-10-15;270;8;362483.1
12599;299;288;2023-10-15;268;16;644917.88
12600;300;288;2023-10-15;417;37;165077.79
12601;1;295;2023-10-22;474;44;2301393.24
12602;2;295;2023-10-22;389;20;5257245.53
12603;3;295;2023-10-22;436;39;2196424.12
12604;4;295;2023-10-22;490;45;5992979.3
12605;5;295;2023-10-22;459;19;5378461.02
12606;6;295;2023-10-22;242;21;2402239.62
12607;7;295;2023-10-22;189;41;601420.68
12608;8;295;2023-10-22;21;4;100448.25
12609;9;295;2023-10-22;415;1;450366.3
12610;10;295;2023-10-22;92;9;1066556.0
12611;11;295;2023-10-22;278;3;2206463.76
12612;12;295;2023-10-22;19;6;61446.38
12613;13;295;2023-10-22;427;40;4693020.36
12614;14;295;2023-10-22;427;12;272981.1
12615;15;295;2023-10-22;296;3;1150404.0
12616;16;295;2023-10-22;120;41;495895.2
12617;17;295;2023-10-22;455;28;2613797.55
12618;18;295;2023-10-22;363;29;3190505.01
12619;19;295;2023-10-22;378;19;1736358.12
12620;20;295;2023-10-22;474;24;1173756.72
12621;21;295;2023-10-22;145;48;755638.5
12622;22;295;2023-10-22;159;28;2280818.43
12623;23;295;2023-10-22;413;35;4644065.23
12624;24;295;2023-10-22;36;20;388647.36
